,modAlgo,conf,dim,budget,train_r2,test_r2,train_mse,test_mse
38,modCMA,3,5,1500,0.0,-0.0027404437046944174,8.588131568448748,8.598415978281093
39,modCMA,3,5,2500,0.0,-0.0006372826514569497,14.1506397956235,14.154314824781375
40,modCMA,3,5,5000,0.0,-0.0010202893974854189,16.395930975438738,16.402794097306813
41,modCMA,3,5,7500,0.0,-0.004679241956359803,16.344196695999212,16.375510236503427
42,modCMA,3,30,1500,0.0,-0.0021687466445200255,2.308318730913958,2.3103440205172516
43,modCMA,3,30,3000,0.0,-0.005413061548540199,2.6292934614710886,2.636240105214891
44,modCMA,3,30,9000,0.0,-0.0037340157206164014,8.595034458196109,8.609845521977775
45,modCMA,3,30,15000,0.0,-0.004119122702429534,8.640867118168169,8.656957713777938
46,modCMA,3,30,30000,0.0,-0.002843534129736014,9.984915349032857,9.996869262739974
47,modCMA,3,30,45000,0.0,-0.0024736632074260356,13.323349360627509,13.337302569889621
48,modCMA,4,5,250,0.0,-0.000350448023742933,4.807553317779981,4.808226554287169
49,modCMA,4,5,500,0.0,-0.0015921978445764928,6.403939175104412,6.408239846779857
50,modCMA,4,5,1500,0.0,-0.0014460592707435272,9.360214596788335,9.365926500169417
51,modCMA,4,5,2500,0.0,-0.0018862308226394564,16.14208094162444,16.154061235307154
52,modCMA,4,5,5000,0.0,-0.0016641395067567455,17.079608895264354,17.09095759564235
53,modCMA,4,5,7500,0.0,-0.00173750869134226,16.88435459354249,16.89601983145982
54,modCMA,4,30,1500,0.0,-0.0004556806081417619,2.392938225786882,2.3933656064675493
55,modCMA,4,30,3000,0.0,-0.00020938815206887894,4.070725223279615,4.071067242401194
56,modCMA,4,30,9000,0.0,-0.005502486810558471,7.476064775867606,7.488570517350728
57,modCMA,4,30,15000,0.0,-0.00011642382923526817,8.178054552513943,8.178436584720098
58,modCMA,4,30,30000,0.0,-6.862518828500974e-05,9.390357249053281,9.390617137074615
59,modCMA,4,30,45000,0.0,-0.00037785065182585067,15.444368233252192,15.446690916994203
60,modCMA,5,5,250,0.0,-0.0002302552979343897,4.875644442218889,4.876095800364422
61,modCMA,5,5,500,0.0,-0.002481337844804532,4.8432876498107795,4.848180685939018
62,modCMA,5,5,1500,0.0,-0.00432829169178941,9.005571931264758,9.021492953747119
63,modCMA,5,5,2500,0.0,-0.0029603478008683125,14.416015206945591,14.433424810575257
64,modCMA,5,5,5000,0.0,-0.0016315728727484212,16.684819090921184,16.695713073694762
65,modCMA,5,5,7500,0.0,-0.002016428837188178,16.52957093214073,16.542867157181995
66,modCMA,5,30,1500,0.0,-0.00025156767926417525,2.254081074867855,2.254306765756934
67,modCMA,5,30,3000,0.0,-0.0002933147459936336,2.3348670405471865,2.3351400647620446
68,modCMA,5,30,9000,0.0,-2.8653598861394514e-05,7.993113815398912,7.993205257294365
69,modCMA,5,30,15000,0.0,-8.613085124697939e-05,8.148782028254868,8.14906181918997
70,modCMA,5,30,30000,0.0,-5.850145835926135e-05,9.680805196014727,9.681035585474223
71,modCMA,5,30,45000,0.0,-0.0002799536319423535,13.113374151103917,13.114841923979071
72,modCMA,6,5,250,0.0,-0.009945078897795057,4.174315416551983,4.18457634231436
73,modCMA,6,5,500,0.0,-0.0003463769283532425,5.8384946463108705,5.83931726759929
74,modCMA,6,5,1500,0.0,-0.001315811535801803,9.817053850505003,9.822306353051752
75,modCMA,6,5,2500,0.0,-0.002028690340337658,16.742859488230717,16.75646101421171
76,modCMA,6,5,5000,0.0,-0.0002094070679366844,17.371280534928182,17.372703307056565
77,modCMA,6,5,7500,0.0,-1.283589053775458e-05,17.428261399673744,17.428350943939023
78,modCMA,6,30,1500,0.0,-0.0001504340577616503,2.409297646342317,2.4094407914557534
79,modCMA,6,30,3000,0.0,-7.967860470396993e-05,4.4269662819181965,4.427107803752462
80,modCMA,6,30,9000,0.0,-0.0050447717429084275,6.79138380314326,6.803184041117339
81,modCMA,6,30,15000,0.0,-0.00015131879085177323,7.979309158335087,7.979789921958262
82,modCMA,6,30,30000,0.0,-0.00065650448909782,9.844175989672376,9.846772753664487
83,modCMA,6,30,45000,0.0,-7.147407952947659e-05,16.407927962374764,16.408398967991197
84,modCMA,7,5,250,0.0,-0.0006015675341778604,4.719697534905225,4.720836463736845
85,modCMA,7,5,500,0.0,-0.0011946252797063739,4.577156361678732,4.579399325661352
86,modCMA,7,5,1500,0.0,-0.004802272462840795,9.447134590253667,9.46566703306802
87,modCMA,7,5,2500,0.0,-0.003281504603095664,16.89928143373104,16.9213530354326
88,modCMA,7,5,5000,0.0,-0.002886520306408702,17.078350327382203,17.097919244474046
89,modCMA,7,5,7500,0.0,-0.002201918919630419,17.004537060317485,17.019469134005583
90,modCMA,7,30,1500,0.0,-0.0008850006528124066,2.2683786428419395,2.2691947048390504
91,modCMA,7,30,3000,0.0,-0.0011855692803110162,2.4289298171144837,2.4301001769780775
92,modCMA,7,30,9000,0.0,-9.972490598526562e-05,7.934823621988265,7.935139164547434
93,modCMA,7,30,15000,0.0,-7.799718388654676e-05,7.940044124724929,7.940292154610288
94,modCMA,7,30,30000,0.0,-0.0002847700239027251,11.156612374759943,11.157874218883494
95,modCMA,7,30,45000,0.0,-0.0002910142432371199,15.87244958000117,15.874288049849772
96,modCMA,8,5,250,0.0,-0.0018476867275664332,4.720543419605471,4.724031021049527
97,modCMA,8,5,500,0.0,-0.005778563312928009,6.556954052772538,6.5736932050795165
98,modCMA,8,5,1500,0.0,-0.00834009729281382,10.558371281692773,10.593075908064309
99,modCMA,8,5,2500,0.0,-0.005215163157395786,16.62368635630809,16.657587317290968
100,modCMA,8,5,5000,0.0,-0.0030421466681221252,16.93075561981803,16.951246699287122
101,modCMA,8,5,7500,0.0,-0.002116671210210708,17.03599471808863,17.050321605699
102,modCMA,8,30,1500,0.0,-7.634753113894278e-06,2.4384711618972528,2.4384786183149
103,modCMA,8,30,3000,0.0,-7.81622963169415e-05,4.384669863633996,4.384808360485158
104,modCMA,8,30,9000,0.0,-0.008578948405970132,6.782119201188917,6.802370457973457
105,modCMA,8,30,15000,0.0,-0.00023239860476351737,7.979245184914985,7.979993441765799
106,modCMA,8,30,30000,0.0,-0.0006738606087618671,10.032442260998074,10.03516609112845
107,modCMA,8,30,45000,0.0,-1.17538153014074e-05,16.307083406784727,16.30716030086658
108,modCMA,9,5,250,0.0,-0.0004984748050731013,4.635226414164682,4.636158464883615
109,modCMA,9,5,500,0.0,-0.0009440016189005363,4.603497265076963,4.605294916095292
110,modCMA,9,5,1500,0.0,-0.0029522825640388105,9.03991696692952,9.050923307992422
111,modCMA,9,5,2500,0.0,-0.0012138490564734372,16.20853299735528,16.216285243976007
112,modCMA,9,5,5000,0.0,-0.0019000150078857026,16.52569758632414,16.538318362161856
113,modCMA,9,5,7500,0.0,-0.0021845769082812884,16.594354008847287,16.608884367358495
114,modCMA,9,30,1500,0.0,-0.00041697235430029347,2.3007994399125833,2.3011888689522886
115,modCMA,9,30,3000,0.0,-0.0007215162578768197,2.410930019922764,2.4116264608457847
116,modCMA,9,30,9000,0.0,-0.0002613485468422105,7.873072277701662,7.873898427730246
117,modCMA,9,30,15000,0.0,-0.00022198078416937327,7.9686338115685444,7.969343413283471
118,modCMA,9,30,30000,0.0,-0.00046877976772856654,11.632644117805972,11.634825070447452
119,modCMA,9,30,45000,0.0,-3.923014821514137e-05,15.948682578496303,15.948931957952638
120,modCMA,10,5,250,0.0,-0.0006046267568514008,4.697417863458944,4.698579369318355
121,modCMA,10,5,500,0.0,-0.0028387601422140475,6.041591461255249,6.048872944783779
122,modCMA,10,5,1500,0.0,-0.002631225595213582,10.308214182212494,10.319138260297445
123,modCMA,10,5,2500,0.0,-0.00275765740247218,16.439710190598383,16.457682695333066
124,modCMA,10,5,5000,0.0,-0.001434779116381213,16.998226622962445,17.008004727757857
125,modCMA,10,5,7500,0.0,-0.0037796070399812366,16.81744578534679,16.842934343032443
126,modCMA,10,30,1500,0.0,-0.001933575391762643,2.530176798087175,2.532238646980827
127,modCMA,10,30,3000,0.0,-0.004587197729394666,4.976549983672637,4.988095990302981
128,modCMA,10,30,9000,0.0,-0.016970226409981894,7.355927231037055,7.402928012810413
129,modCMA,10,30,15000,0.0,-0.002941814110445229,8.546574840638742,8.557994284833095
130,modCMA,10,30,30000,0.0,-0.0019987662027945775,10.541881320861314,10.550350671540453
131,modCMA,10,30,45000,0.0,-0.0019914546878495366,16.302389273837047,16.315701805797023
132,modCMA,11,5,250,0.0,-0.00010894159425931527,4.75850964696413,4.758712702630968
133,modCMA,11,5,500,0.0,-0.00017365947945875427,4.605979604568519,4.606296481146894
134,modCMA,11,5,1500,0.0,-0.002011794163549663,8.631651585007697,8.63855616976972
135,modCMA,11,5,2500,0.0,-0.0046622997636281745,16.20284464277692,16.233818611715225
136,modCMA,11,5,5000,0.0,-0.0028104237871382056,16.563078927440678,16.581495291096296
137,modCMA,11,5,7500,0.0,-0.0011110744900452829,16.52841858977546,16.535674752090394
138,modCMA,11,30,1500,0.0,-0.00011565765107373061,2.2893124330460863,2.2894204182384263
139,modCMA,11,30,3000,0.0,-3.334480318830657e-05,2.426308516050995,2.4263402446027067
140,modCMA,11,30,9000,0.0,-0.00025096266061686023,7.891073281112523,7.89186065061792
141,modCMA,11,30,15000,0.0,-0.00022181659541042897,7.946075360793716,7.946779484768473
142,modCMA,11,30,30000,0.0,-0.00017484604281428062,11.54650547026365,11.54731128710685
143,modCMA,11,30,45000,0.0,-0.00041840265350199244,15.890249457420097,15.892911401087122
144,modCMA,12,5,250,0.0,-0.0006184405784776193,4.7301032721504,4.731264710338111
145,modCMA,12,5,500,0.0,-0.0023227504369068173,6.228674133210491,6.23467199247635
146,modCMA,12,5,1500,0.0,-0.006715897902550605,9.35416934232146,9.378911321450925
147,modCMA,12,5,2500,0.0,-0.0017202452749256025,16.488058823706528,16.49908212819519
148,modCMA,12,5,5000,0.0,-0.0022623037817906867,17.463416841022564,17.47918272239609
149,modCMA,12,5,7500,0.0,-0.0022184388347532558,17.408041329308652,17.423460625633428
150,modCMA,12,30,1500,0.0,-0.00012895769947309787,2.400577715287412,2.4007029096125114
151,modCMA,12,30,3000,0.0,-5.075150245752447e-05,3.832606255434681,3.8326835782600925
152,modCMA,12,30,9000,0.0,-0.00019009011115360684,5.256680205771478,5.257076708587088
153,modCMA,12,30,15000,0.0,-0.0072436899812035275,6.722744709305928,6.74262314312057
154,modCMA,12,30,30000,0.0,-0.00022919003389043624,9.735419968944528,9.736332439377115
155,modCMA,12,30,45000,0.0,-0.0001651721094980463,11.913227765826976,11.914014171041321
156,modCMA,13,5,250,0.0,-0.0009393096666821422,4.869694271650146,4.871536924947131
157,modCMA,13,5,500,0.0,-0.0022167769073468515,4.817032558017457,4.821880420812909
158,modCMA,13,5,1500,0.0,-0.004505787635120084,8.729376426660515,8.74556225946265
159,modCMA,13,5,2500,0.0,-0.0016794308544068493,14.395754653125497,14.40513694300733
160,modCMA,13,5,5000,0.0,-0.0004892813242127758,16.622648389707773,16.625940120702115
161,modCMA,13,5,7500,0.0,-0.0013595727096331167,16.688824670980303,16.698072690887418
162,modCMA,13,30,1500,0.0,-0.0008751852563654517,2.258132282479182,2.2589288455133323
163,modCMA,13,30,3000,0.0,-0.0006805510179210383,2.3070840625380127,2.3077101422111244
164,modCMA,13,30,9000,0.0,-0.009073308319438223,7.0160409723052215,7.038175602976286
165,modCMA,13,30,15000,0.0,-0.00020734412378455857,8.41814602051096,8.41884554893958
166,modCMA,13,30,30000,0.0,-9.575836907500523e-05,9.263782600611886,9.264139238512758
167,modCMA,13,30,45000,0.0,-0.0001247600179137276,11.85529137455209,11.855889190951766
168,modCMA,14,5,250,0.0,-0.00038185232433227687,4.8102262427534965,4.810952740723058
169,modCMA,14,5,500,0.0,-0.003036983548846228,6.241419428355679,6.249432516245918
170,modCMA,14,5,1500,0.0,-0.003663030215157281,8.978480483065526,8.991591383287155
171,modCMA,14,5,2500,0.0,-0.0026387166635475356,16.015118530185923,16.031779238154407
172,modCMA,14,5,5000,0.0,-0.0012900902477949393,16.730044024457623,16.738785690948944
173,modCMA,14,5,7500,0.0,-0.0020049116768199315,16.782420036002783,16.79591543361388
174,modCMA,14,30,1500,0.0,-0.00025221286723029477,2.3275120525093094,2.327746628274106
175,modCMA,14,30,3000,0.0,-0.0002579730940902358,3.7309812072073143,3.731368576753846
176,modCMA,14,30,9000,0.0,-0.005572323677644819,5.82939007625836,5.845436886894936
177,modCMA,14,30,15000,0.0,-0.006188108511369616,7.346288815313936,7.362427795576368
178,modCMA,14,30,30000,0.0,-0.004280579042384458,9.18569037660513,9.199105044420008
179,modCMA,14,30,45000,0.0,-0.00033447123277343673,11.805953915710132,11.807533459768099
180,modCMA,15,5,250,0.0,-0.00030841440562050514,4.8040553496721525,4.804643676580902
181,modCMA,15,5,500,0.0,-0.0005837617613598578,4.500293123534517,4.501333967529287
182,modCMA,15,5,1500,0.0,-0.0033892678602374104,8.527413082903092,8.54018018770567
183,modCMA,15,5,2500,0.0,-0.0036857172057827904,14.587753931088832,14.609380256807004
184,modCMA,15,5,5000,0.0,-0.0014994764436927267,16.572236898354795,16.582302001148054
185,modCMA,15,5,7500,0.0,-0.002210836511380476,16.54805860350358,16.562733108802217
186,modCMA,15,30,1500,0.0,-6.934054196907624e-05,2.2802732546928985,2.2803361661827104
187,modCMA,15,30,3000,0.0,-8.32064379882258e-05,2.328359433155201,2.328437001076996
188,modCMA,15,30,9000,0.0,-0.005056180137025868,5.818702272799358,5.83328785111255
189,modCMA,15,30,15000,0.0,-0.00015128298323610067,8.386792997207289,8.387299290680762
190,modCMA,15,30,30000,0.0,-0.00032323046949302994,9.29559474910796,9.296793907739522
191,modCMA,15,30,45000,0.0,-0.00017783225546339488,11.92895977272576,11.929794214150661
192,modCMA,16,5,250,0.0,-0.0001227834004397188,4.651361091080359,4.651586197113614
193,modCMA,16,5,500,0.0,-0.0010240852395979605,6.157408769169484,6.159972907917659
194,modCMA,16,5,1500,0.0,-0.0007394909965626973,9.880046777230278,9.882946896827956
195,modCMA,16,5,2500,0.0,-0.0014527986674733651,16.13600285751614,16.14528525543421
196,modCMA,16,5,5000,0.0,-0.004987154323501342,16.902476718475405,16.935975319180596
197,modCMA,16,5,7500,0.0,-0.011663022993226368,16.89160248144727,16.969395456170254
198,modCMA,16,30,1500,0.0,-0.0002664515153360192,2.3603463021549196,2.360603631602373
199,modCMA,16,30,3000,0.0,-0.00011114838234362878,3.7456732725753943,3.7458432775436385
200,modCMA,16,30,9000,0.0,-0.004205252182990194,5.825169352704565,5.837047998221456
201,modCMA,16,30,15000,0.0,-0.006223524264969393,7.769398071358026,7.784471294970572
202,modCMA,16,30,30000,0.0,-0.0003104305955105247,9.289626644293088,9.290758019430482
203,modCMA,16,30,45000,0.0,-0.00035871091610184536,11.519685527483798,11.521272208201417
204,modCMA,17,5,250,0.0,-0.0005305415870677788,4.805489679519123,4.806517591242013
205,modCMA,17,5,500,0.0,-0.0007685176266862381,4.452932359118513,4.4543022396347896
206,modCMA,17,5,1500,0.0,-0.003673417671502177,8.662569905461455,8.676165536308318
207,modCMA,17,5,2500,0.0,-0.0017437912836778756,14.565278425962187,14.575493284791808
208,modCMA,17,5,5000,0.0,-0.0020024061277761794,16.358826859027527,16.372019908040556
209,modCMA,17,5,7500,0.0,-0.005336175232112383,16.48110413943136,16.516284456747396
210,modCMA,17,30,1500,0.0,-9.006183616993013e-05,2.2812572842229004,2.2813388988062893
211,modCMA,17,30,3000,0.0,-0.00019061365903247918,2.3449179888454736,2.3450971137394143
212,modCMA,17,30,9000,0.0,-0.007192149421933669,6.428646695120794,6.447871707853528
213,modCMA,17,30,15000,0.0,-3.60588152320318e-05,8.387393422974508,8.387515027032482
214,modCMA,17,30,30000,0.0,-7.142853662394089e-05,9.408595238984129,9.408862406583006
215,modCMA,17,30,45000,0.0,-0.00012410477549060773,11.90482345838006,11.905415654220068
216,modCMA,18,5,250,0.0,-0.00036698996918738125,4.784248046938113,4.784947440658213
217,modCMA,18,5,500,0.0,-0.000352607742295552,6.565194652056533,6.566120577685861
218,modCMA,18,5,1500,0.0,-0.00201064209481272,11.164771192820846,11.17370533304182
219,modCMA,18,5,2500,0.0,-0.0026047585251169902,16.1556228093317,16.172287031401105
220,modCMA,18,5,5000,0.0,-0.00015106491313532366,16.906467925232825,16.90747696739841
221,modCMA,18,5,7500,0.0,-4.1645108055421434e-05,16.897537168977834,16.897817673959132
222,modCMA,18,30,1500,0.0,-0.0002923886889652394,2.3954530794743016,2.395737710454912
223,modCMA,18,30,3000,0.0,-0.0001775102432646225,4.262581511655126,4.262889983992456
224,modCMA,18,30,9000,0.0,-0.007126158951183426,6.948455151817797,6.965782556473229
225,modCMA,18,30,15000,0.0,-0.0003016600718864559,8.270722424879398,8.271727674830398
226,modCMA,18,30,30000,0.0,-0.0008521768996129885,10.446267690034997,10.449813616208143
227,modCMA,18,30,45000,0.0,-0.00023568798105508826,16.66750325465388,16.669081679753578
228,modCMA,19,5,250,0.0,-0.0009730398226667436,4.803844698237366,4.805679997354258
229,modCMA,19,5,500,0.0,-0.00026565515747543065,4.568677081716122,4.569161917026898
230,modCMA,19,5,1500,0.0,-0.0009933015713490256,8.510816275382165,8.514198948586804
231,modCMA,19,5,2500,0.0,-0.0016065304349365483,14.6155098766821,14.6249159986358
232,modCMA,19,5,5000,0.0,-0.0004303375721335989,16.397641694589886,16.400454796657833
233,modCMA,19,5,7500,0.0,-0.00010718258531108304,16.542689281518307,16.543400704639062
234,modCMA,19,30,1500,0.0,-0.00014459854058226362,2.256387557452835,2.2565184785122114
235,modCMA,19,30,3000,0.0,-0.00013068313625455019,2.3443631497925885,2.3444854451787704
236,modCMA,19,30,9000,0.0,-4.594075504233963e-05,8.007660840030962,8.007807454651385
237,modCMA,19,30,15000,0.0,-8.856928323455193e-05,8.162173816336125,8.162461101341414
238,modCMA,19,30,30000,0.0,-0.0004573049957942832,9.725751058752532,9.72754006376145
239,modCMA,19,30,45000,0.0,-6.91262684559657e-05,13.252953858613452,13.253322409204173
240,modCMA,20,5,250,0.0,-0.0009924634006415634,4.759447924085884,4.761297616478254
241,modCMA,20,5,500,0.0,-0.0015220448327985636,6.691995731646425,6.69608437872422
242,modCMA,20,5,1500,0.0,-0.008160217787111712,11.25494272695105,11.289853653509804
243,modCMA,20,5,2500,0.0,-0.004233369337684057,16.21146278336913,16.238463962986113
244,modCMA,20,5,5000,0.0,-0.0030728650055378724,16.905298895067336,16.92618032737898
245,modCMA,20,5,7500,0.0,-0.0029885444184636345,16.800628451828022,16.820842485507136
246,modCMA,20,30,1500,0.0,-0.0012127005664412049,2.4373664225491813,2.4385647693870247
247,modCMA,20,30,3000,0.0,-0.000574751420190367,4.354655989606764,4.355655003964055
248,modCMA,20,30,9000,0.0,-0.007174962629377913,7.51932214324589,7.535264454185049
249,modCMA,20,30,15000,0.0,-0.00026438645253339387,8.205281621699266,8.206141289922053
250,modCMA,20,30,30000,0.0,-0.0006903501368656695,9.976652054058365,9.979501499261783
251,modCMA,20,30,45000,0.0,-0.0010307113952168657,16.51127335263262,16.51810072759425
252,modCMA,21,5,250,0.0,-0.001383220778302574,4.946020765055051,4.948745998672458
253,modCMA,21,5,500,0.0,-0.004376329060621975,5.460110762751172,5.469096185763552
254,modCMA,21,5,1500,0.0,-0.005180639084475747,9.287611882707726,9.306083841305341
255,modCMA,21,5,2500,0.0,-0.007096768872662818,14.869280672927882,14.91114837539744
256,modCMA,21,5,5000,0.0,-0.002137502253184831,16.287054860228203,16.300932381632098
257,modCMA,21,5,7500,0.0,-0.0020423280950405687,16.31769257831096,16.330917280136813
258,modCMA,21,30,1500,0.0,-0.0002648156696435144,2.2489301457447515,2.249166081415365
259,modCMA,21,30,3000,0.0,-0.00029040857852122846,2.3790702869703826,2.3793453849552098
260,modCMA,21,30,9000,0.0,-0.008210433867042033,6.975827181932315,6.99581559556716
261,modCMA,21,30,15000,0.0,-0.00013390293278203735,8.287452511966762,8.287898538034952
262,modCMA,21,30,30000,0.0,-0.0003005436641763559,9.687952628782579,9.689126474502517
263,modCMA,21,30,45000,0.0,-0.000353722455400618,13.36927955764198,13.37116768185788
264,modCMA,22,5,250,0.0,-0.001393787695659121,4.907318534397328,4.910125546455312
265,modCMA,22,5,500,0.0,-0.0032100319664202016,7.198306409335866,7.208433293222214
266,modCMA,22,5,1500,0.0,-0.0016497857098514146,10.54936803926879,10.556423566175763
267,modCMA,22,5,2500,0.0,-0.001832131470388898,15.826494648964857,15.837917015615844
268,modCMA,22,5,5000,0.0,-0.004356315180378445,16.426400398221592,16.454730046510154
269,modCMA,22,5,7500,0.0,-0.009545177295694752,16.525252633762157,16.58747619412202
270,modCMA,22,30,1500,0.0,-0.00022246305514488361,2.3758507600002807,2.3760634317920855
271,modCMA,22,30,3000,0.0,-0.00017494076731119356,4.320605500268541,4.320907102303921
272,modCMA,22,30,9000,0.0,-0.005940589586009582,7.521756077778666,7.535303213340695
273,modCMA,22,30,15000,0.0,-0.005041437448238861,7.767670938387269,7.780204712142735
274,modCMA,22,30,30000,0.0,-0.00018088980160442248,10.349884028857842,10.350633749148098
275,modCMA,22,30,45000,0.0,-0.0011002787242693213,16.949922630141923,16.957358611368434
276,modCMA,23,5,250,0.0,-8.341381950396353e-05,4.692350947763259,4.692508316339406
277,modCMA,23,5,500,0.0,-0.0001144426974214241,4.543563690387196,4.5437689730514
278,modCMA,23,5,1500,0.0,-0.00058695657856207,8.2764111829382,8.278367374707164
279,modCMA,23,5,2500,0.0,-0.0028857540225771137,14.251754637214267,14.26858456859944
280,modCMA,23,5,5000,0.0,-0.004573442216055224,16.322244958980416,16.351876022331574
281,modCMA,23,5,7500,0.0,-0.003051151513610062,16.26843722817073,16.288143342428803
282,modCMA,23,30,1500,0.0,-9.016823602467917e-05,2.286528859394626,2.286611502042114
283,modCMA,23,30,3000,0.0,-0.00010809049238540425,2.3719219441522936,2.3720221627745977
284,modCMA,23,30,9000,0.0,-0.005483230259164529,7.487808290611437,7.499968583602808
285,modCMA,23,30,15000,0.0,-0.00018824079857981957,8.248000863916381,8.248618289757983
286,modCMA,23,30,30000,0.0,-0.0006715884073728695,10.14690589857578,10.149646514186852
287,modCMA,23,30,45000,0.0,-0.000921883458003947,13.272237497799988,13.277146490244652
288,modCMA,24,5,250,0.0,-0.0004829383039436586,4.731274257412588,4.732189756244503
289,modCMA,24,5,500,0.0,-0.0004806760788663933,6.364668943859734,6.365894461972268
290,modCMA,24,5,1500,0.0,-0.00434219874941646,13.206095660757256,13.228770526033752
291,modCMA,24,5,2500,0.0,-0.0025948047654983154,16.60554488450217,16.623014429575083
292,modCMA,24,5,5000,0.0,-0.00532674389279304,17.031257874128876,17.067213790259395
293,modCMA,24,5,7500,0.0,-0.006069873562538364,17.0228314673252,17.063769255963873
294,modCMA,24,30,1500,0.0,-0.00015402991181407978,2.4475171210515554,2.447667712590563
295,modCMA,24,30,3000,0.0,-0.00010255616412178093,4.9416574092753525,4.941859349972768
296,modCMA,24,30,9000,0.0,-6.419706093501177e-05,7.932400510605627,7.932604070276433
297,modCMA,24,30,15000,0.0,-0.00010860629544469091,8.071255872179227,8.071604682831202
298,modCMA,24,30,30000,0.0,-0.0003111973526650047,10.536035890482575,10.5373391831079
299,modCMA,24,30,45000,0.0,-0.000319798896874568,16.367854640372048,16.36993955227087
300,modCMA,25,5,250,0.0,-0.0004741067865111859,4.699996220728061,4.700879120900153
301,modCMA,25,5,500,0.0,-0.003961914635952901,5.029699655266165,5.038373676672333
302,modCMA,25,5,1500,0.0,-0.00557004874340965,10.148739994598413,10.171668459658374
303,modCMA,25,5,2500,0.0,-0.004685121069656395,16.705848085660342,16.736861288997527
304,modCMA,25,5,5000,0.0,-0.001801394133252332,16.920352627965222,16.9325841123321
305,modCMA,25,5,7500,0.0,-0.0015972273491660972,16.730421712716428,16.74111922022824
306,modCMA,25,30,1500,0.0,-0.0004123464206162719,2.271679637705523,2.272055465838513
307,modCMA,25,30,3000,0.0,-0.0008191817738419704,2.430428468627618,2.431226581750564
308,modCMA,25,30,9000,0.0,-0.00018744658630214238,7.9991817865108175,7.999785142814817
309,modCMA,25,30,15000,0.0,-0.0001187514349034302,8.107685544598962,8.10806825581987
310,modCMA,25,30,30000,0.0,-6.916969474302093e-05,11.915183195379047,11.915521516336334
311,modCMA,25,30,45000,0.0,-0.0004693119528011991,16.468107055378674,16.471181716654463
312,modCMA,26,5,250,0.0,-0.00042615770503267035,4.724883415280661,4.725701359184443
313,modCMA,26,5,500,0.0,-0.0007651058376299425,6.305042928493425,6.307005754091507
314,modCMA,26,5,1500,0.0,-0.0036072232359395605,13.943128675094012,13.963289355658281
315,modCMA,26,5,2500,0.0,-0.003556791836303397,16.791185356138108,16.81493969321228
316,modCMA,26,5,5000,0.0,-0.002206936275335547,16.705228843597723,16.720145641643768
317,modCMA,26,5,7500,0.0,-0.0026486563229340732,16.699017746817184,16.71684560480877
318,modCMA,26,30,1500,0.0,-9.659810438407135e-05,2.4908847082715346,2.4909809117386152
319,modCMA,26,30,3000,0.0,-0.0001996700953090791,4.885186246896085,4.885569027777078
320,modCMA,26,30,9000,0.0,-0.005295667653111913,7.3487154403457495,7.360327452985499
321,modCMA,26,30,15000,0.0,-0.00010192853589461315,7.991966809511578,7.992292057878011
322,modCMA,26,30,30000,0.0,-0.0005298845231802129,10.135358119742634,10.137481415490356
323,modCMA,26,30,45000,0.0,-0.00041217565573403725,16.35014136250249,16.352847456324096
324,modCMA,27,5,250,0.0,-0.0006949149686021006,4.760310714688999,4.761598985105101
325,modCMA,27,5,500,0.0,-0.004706700364131544,4.8611637265327134,4.871208013019925
326,modCMA,27,5,1500,0.0,-0.00483836867135432,9.884342262513623,9.90466535591809
327,modCMA,27,5,2500,0.0,-0.005405974693888016,16.09894937735201,16.13423595976524
328,modCMA,27,5,5000,0.0,-0.0029574976421616215,16.432680195984307,16.452152644309656
329,modCMA,27,5,7500,0.0,-0.003132546082316079,16.237220325924888,16.25763424675194
330,modCMA,27,30,1500,0.0,-0.00039052283448781644,2.304419941565692,2.30477738073696
331,modCMA,27,30,3000,0.0,-0.0004387141288388463,2.482202265796801,2.4826273984309686
332,modCMA,27,30,9000,0.0,-0.0001021658521130231,7.920152130878283,7.920475537754319
333,modCMA,27,30,15000,0.0,-7.78161990588444e-05,8.04061222483025,8.040863283179862
334,modCMA,27,30,30000,0.0,-0.0006231124835136548,11.910327492010154,11.913334347553233
335,modCMA,27,30,45000,0.0,-7.216799310323374e-05,16.606647443311907,16.607124980822725
336,modCMA,28,5,250,0.0,-0.0012184607838197081,4.814890483708374,4.817186954960856
337,modCMA,28,5,500,0.0,-0.003098465737028455,6.4350276986533474,6.443102991415893
338,modCMA,28,5,1500,0.0,-0.0011542766925290771,12.9238597726212,12.929720870764521
339,modCMA,28,5,2500,0.0,-0.0038710419749614644,16.84261624128315,16.868077775593974
340,modCMA,28,5,5000,0.0,-0.0050810798162383985,16.886081850366,16.919812575863297
341,modCMA,28,5,7500,0.0,-0.004686556431466693,16.406744499740828,16.43716524611966
342,modCMA,28,30,1500,0.0,-0.0005250265799418674,2.477709693020157,2.4782280766540086
343,modCMA,28,30,3000,0.0,-0.0003672001219569676,4.805364589461048,4.806082336345862
344,modCMA,28,30,9000,0.0,-0.00592990083104814,7.28118525196593,7.294331458049365
345,modCMA,28,30,15000,0.0,-0.0002452398798800104,7.974451240265694,7.9752344841662435
346,modCMA,28,30,30000,0.0,-0.0005984033692579604,10.065150649183488,10.067672117494237
347,modCMA,28,30,45000,0.0,-0.0005122115352925061,16.07659158813536,16.07989466843916
348,modCMA,29,5,250,0.0,-0.0005511914545365037,4.660871723221071,4.661886137748399
