,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24
2_3000_30,49.77650387698,481765.2821598514,470.77952766134,776.53401296812,15.812963571360001,3868.5626593686006,452.47524500017,35911.48499212038,45973.50114688662,1367671.982050586,347.80163504486,88116277.9222399,1415.9634013165798,24.854662445829998,538.74629170584,32.3408343713,8.44708931201,31.17890999985,13.810663140190002,17940.401319271354,71.77242066422,66.33248643582002,3.97153229097,541.26208967953
2_9000_30,5.8789132658400005,18545.94735403676,239.66519240263997,327.43775917841003,0.01417970598999998,382.82627142203,248.15000164783996,2381.05981002108,4310.5801560295895,917511.4219813477,308.06127649249004,10617246.23856441,653.0400145957501,11.45596754551,330.96412212123,29.89852599099,4.81590679368,18.84355549081,8.09640543387,153.72901207828,42.48753582807,16.455002671509998,3.5525532429099997,335.39337668384997
2_15000_30,0.47860298219999997,1247.1829398261502,166.38039423137997,201.40014527790998,1.5170480000000002e-05,274.57273282985,166.77729839647,343.82671370542005,410.53230154743005,680273.4885270494,297.03518004126,1073079.1146335714,307.16063568167,4.1349686514399995,275.96133124313,28.105849271199997,3.1324139330300005,14.005760520950002,7.0431445864099995,3.1983240573500002,15.140443370509999,8.49534472473,3.32760591312,285.55121542087
2_30000_30,0.00010791711999996,0.46016805759999996,31.006579494109996,38.80011512207,0.0,63.51415091598001,36.51964929261,27.731776324049996,28.72385392019,31388.03978809761,270.79555296919,704.7923620785099,22.203092638679998,0.06395082767,228.57446871613,25.93533255864,0.6336355735700001,5.8595691266,6.23092605367,2.44909071119,3.7419122670700005,7.836753797769999,3.1045475704,249.66454714568
2_45000_30,2.82e-09,1.409673e-05,0.86833024634,5.151051449900001,0.0,9.11861553841,5.20485265942,25.21413855895,27.6239570838,7510.493733571439,231.58042545151002,1.2565583930300002,1.18510592698,0.015045695929999981,185.5380983123,22.136407903040002,0.09167427948999998,1.8343686384000002,5.836427165040001,1.6869146912300004,2.74969412895,7.817953868180001,3.04878738036,230.58338638668002
3_250_5,0.26527418448999995,862.96992744776,18.375090531940003,26.053352456459997,0.0,13.43379266869,5.3343844189,56.86330769624001,55.618008183460006,8389.1662258692,103.16314629491998,116441.38015238786,98.98567896516,0.35435766481,29.131376263739998,8.680125217070001,2.2052680658500003,7.376583029770001,2.8149048841099997,2.3393792296999996,5.717509001569999,7.976839738929999,2.60957500417,33.34063484477001
3_500_5,0.0045817466000000005,15.36416494965,8.80375681646,10.57488813544,0.0,6.8841863550000015,1.7215697363700002,7.060215211009999,5.891895643690001,2731.07915905806,69.08517129874,6917.87802350474,30.66271176761,0.02130698242999996,20.77887183889,6.5181627009500005,0.8763087534699998,3.76473774549,2.24332616038,1.6386679672500002,2.04824123765,3.3038778762000005,2.1827350547399997,25.2997776694
3_1500_5,2.6000000000000003e-10,9.383199999999999e-07,1.45028304781,2.11209799506,0.0,4.29503101386,0.19212846113999998,2.068352556,1.01552475906,328.44288086117,29.717218887690002,26.783621243469998,6.32239740481,0.00039047379,11.114686026219998,3.1320343399199997,0.05494863732999996,0.6125263758,1.5425633003499999,0.46577491215,1.18629377767,0.9513295288800002,1.8094292567099999,17.37889948107
3_2500_5,0.0,0.0,1.39294268013,1.9749245474500001,0.0,4.28863997888,0.11953718438999998,1.0609237223299999,0.12316646517999999,57.92686168773,15.79696865517,16.213348541530003,3.5173550463299996,6.393604e-05,6.8145288896,1.6006438211999998,0.009108824589999981,0.27217720009999996,1.10709135531,0.34742026703999995,1.1752575651900001,0.8951428939199999,1.67183360591,14.816888182260001
3_5000_5,0.0,0.0,1.3929426799400002,1.9749245170000003,0.0,4.28859119493,0.11404796687,0.8524801376700001,9.144e-08,14.589029654019999,2.5244661584900006,5.963395973140001,2.4465581326,2.5214500000000002e-06,4.50489156197,0.8176837558899999,0.0047910747,0.18672228594999998,0.77304235349,0.34742020390999995,1.17525754348,0.8951428938999999,1.23467795131,11.76382713598
3_7500_5,0.0,0.0,1.3929426799400002,1.9749245170000003,0.0,4.2885911949099995,0.10140004965,0.85247827557,0.0,12.0477093047,0.41236832159,0.6412294549099999,1.3543702961500004,1.15952e-06,4.4346033919,0.7410183975700001,0.00478478508999998,0.18630640992999997,0.6543930222700001,0.34742020390999995,1.17525754348,0.8951428938999999,1.06661841853,10.07410422187
3_1500_30,4.50689554802,21738.30793555394,247.08811870389,337.72719657663004,0.0,395.38106013927,188.17417800154,2040.93770446667,2096.65686524466,871893.1334342979,403.28275094940005,10591166.051930856,592.47575271581,8.77937971295,349.60842534396,33.7821143716,5.926742848890001,20.12411802871,8.605832656330001,30.601886894609997,17.699287579619998,18.95909944423,4.314717528920001,347.40810576405
3_3000_30,0.08294178847,2985.73121801049,121.41486819545,150.56700335408,0.0,218.23254248814,72.14875042144001,210.60046308945002,133.61449263953998,494287.9792808633,370.07779316309,963092.7639778301,225.67976827391004,1.05575813435,290.74777478579,32.059759918990004,3.6608395946599996,13.80047999393,7.546624066120001,2.41835663308,6.414142363139999,10.0922907358,4.03654862681,289.3241062584
3_9000_30,2.02e-09,539.56316175189,38.398452990210004,66.02886809124001,0.0,111.60691573684001,28.39471354749,41.695793870900005,28.105875474700003,38284.8069398511,304.9962287711,119704.41488379645,82.92934035709,0.16757158291,206.1234796257,28.87245815804,1.43999178601,4.947438634230001,6.5511998285400015,1.1420828631100002,5.29721199336,8.59695619432,3.69093007882,258.28047741306
3_15000_30,0.0,226.31730025954,38.397287706549996,66.01739677631,0.0,99.27671610836998,28.168259116030004,33.68076799433,27.006358341,16384.26220502051,272.01038050578,104458.18198806219,77.7756435774,0.14113747246,129.00399857626002,28.091866564039996,1.2411011792,3.80469295834,6.25679395565,1.1391710544799998,5.2970197504,8.59627708922,3.4102257039199997,240.39589275812
3_30000_30,0.0,226.31729387254,38.39728770653,66.01739677614,0.0,82.96204838512,28.168259116030004,17.6911542135,24.05044532063,7714.419132598498,171.8426988098,102862.57566578218,77.62980795925002,0.13994228319,96.41614066804999,21.19824266728,1.2017240983900002,3.7106128763499995,5.8668515032599995,1.13917102197,5.29701975025,8.59627708918,3.0889902303800003,172.84869083459998
3_45000_30,0.0,226.31729387254,38.39728770653,66.01739677614,0.0,80.58061524037001,28.168259116030004,9.04535236792,21.82006278131,4903.54630868651,85.69683281913001,102862.55500631573,77.62949814843,0.13968817087,90.22743194402,14.393652231159999,1.1971260975699998,3.7048794328600003,5.6986610873700005,1.13917102197,5.29701975025,8.59627708918,2.947010324,118.02960599781
4_250_5,5.359774215050001,35021.17580051157,58.81579717658,77.24429808568001,18.776488921819997,5495.2715137543,17.87173964146,578.46816210958,530.7045289964401,25249.91406936869,321.01606678475,3694469.2725718864,301.83097887558,2.95516903857,58.73108661806,10.26483808321,4.10814462167,16.3352393129,5.28842353482,23.620685696330003,6.840488348380001,11.753928439540001,2.7794311871499997,44.50875904608
4_500_5,2.9703826866100003,15024.573766272451,45.40827849358,63.15736789751001,4.707336331900001,1326.7669141571,10.58912425642,345.17862868133,331.67956382687,14132.942064206698,97.11137810613,1505495.816187014,242.32181554571002,2.2233323510600003,45.985453051769994,7.650988255890001,3.0936070298300002,12.835390658840002,4.2017187354,4.41366772849,5.3203570231,7.982911668839999,2.4015108021300002,38.39084274854
4_1500_5,0.55186725842,2504.26380392432,24.557560765789997,36.10617028856,0.0,16.08934205032,4.56624966477,81.15544952159999,97.72088922932001,4482.85903779346,41.81014759303,322857.3425381349,119.52271567109001,0.80727712816,26.61578030012,4.78387234703,1.80003181233,6.88794401614,2.2831417312199997,2.60420085459,3.1105015769300004,3.2620825062,1.74569296632,27.477557192120003
4_2500_5,0.15784331681000002,513.1955037041,14.061937653799998,22.114736761529997,0.0,9.36059610872,2.5690511049399998,26.79989829924,39.86865868365,2209.9183423243803,33.134828418889995,111086.28521134616,72.15838666478001,0.29222192305,21.34757640321,4.12549823917,1.2120151424399999,4.756160167980001,1.7479531128299999,1.93236482525,2.12346590863,2.09346975026,1.5690705368100002,22.875540769700002
4_5000_5,0.0074469225499999795,20.86633684835,6.187366765110001,9.12855141008,0.0,1.94723925157,0.77362342222,6.06486419632,8.61201757133,1027.16277692365,17.0611960813,15020.78350938116,26.144571715629997,0.02684657464,13.91476760091,3.41526774199,0.5814884551499999,2.5962973953599997,1.20665653456,1.2085253087,1.17767240601,1.31926998106,1.34415027669,17.857792626509998
4_7500_5,0.00023476812,0.58076611525,3.8587979706200004,5.17036616629,0.0,0.38274094068000003,0.32355969847,2.40638623021,3.6272417070800005,412.92877482382,11.805654876910001,2793.3200460303296,13.570129505670002,0.00415867397999998,10.26579828544,3.1074994147000004,0.30562092477,1.3789048446599999,1.0022322340599998,0.8174186513199999,0.47442560461000005,0.5469182782399999,1.2503782949100002,15.406430862769998
4_1500_30,101.37615476925001,1529602.2438560019,748.59780105213,1141.64309930431,106.89769182474,55524.37497405966,585.60001045793,94926.23403114907,95637.19628416836,1737443.482593606,383.68901930033996,171331573.55044147,1905.6879550332299,33.545837486530004,767.5545545505801,33.57738109376,11.17067567109,40.254836132280005,18.094710789190003,38182.45805206215,75.92361553918,76.17180739525,4.37483880545,684.3267607084799
4_3000_30,60.97571891273001,592180.4001877548,500.06406402449994,866.13415167461,21.928176686860002,3042.4690842158298,437.31275313348004,44259.323393297775,59902.3703468777,1274277.6504259524,355.23375322971,93487773.07555276,1458.9375267443302,25.63304886193,561.27277361572,31.81353847254,8.570417370960001,31.10907603601,14.12759969715,23095.21108453477,71.88153473732,66.67012182873,3.96418303031,581.3146687065599
4_9000_30,12.60431960517,41865.44699938604,272.15810509137,419.62585977799,0.046281266880000005,395.9540527624,231.31595003675002,5256.83785637831,12349.563360461292,687384.2016894197,311.83141002103,19879895.787401177,788.5314199525999,12.046078317189998,361.16525085495005,28.822260195730003,5.37908595877,20.47756142177,9.72489769061,1605.77114843152,33.466213017529995,21.19459817746,3.5402357447900004,398.49605283220006
4_15000_30,3.38929494354,5861.436638664479,200.10268287435,290.7018339769701,9.459803e-05,285.76372803157,156.65271734744002,1443.9618214206398,3722.5193602954596,479455.8812827995,291.68749346758005,6154756.494560892,514.71545041442,7.22090705734,306.48107255245003,27.94740859574,4.182419738829999,16.32601832895,8.14158943209,15.768993563610001,9.48370826098,9.91244643078,3.3616921724999997,344.36624133066
4_30000_30,0.14370921241999998,144.37466431696998,135.44611421592,176.73429244418998,0.0,147.43275603232001,89.27958467484,214.04626053732,378.47724905365004,311559.65097645234,267.33179343291005,460733.8415717838,218.0775879895,1.1333397357700001,260.54162221426,25.625641339250002,2.50912322895,11.879555149849999,7.12508231226,2.9450031143700004,2.23768271559,6.726733937259999,3.10959809803,290.55894386294005
4_45000_30,0.0043579199,4.2129179606500005,104.0905495339,131.05300712405,0.0,79.53594931072,54.88507509571,47.4203880061,68.44628569137001,217717.0515472822,239.01404771783,33873.999483166,88.39313911262,0.16110850800999998,241.84129540325998,24.330163508299997,1.6720764999,9.03439096374,6.74700549856,2.55806320179,1.92422849685,6.52250251031,2.95032649027,271.56819029886003
5_250_5,0.3866791894,951.78423503301,21.317165635200002,29.7596312598,0.0,17.65114595836,6.08059047945,52.82276269045,56.60470654836,7888.5043736630005,70.77694492047002,153540.34147396608,115.36720176064,0.64928212299,29.676690974869995,9.541352029699999,2.21119783776,6.97923558575,3.7942269559699993,2.3952698793300002,5.35982682141,6.4148705288,3.0059517969400007,31.77290658392
5_500_5,0.008396922219999981,24.97363467619,9.79438637422,13.322356482950003,0.0,7.178245274859999,1.82922694423,6.172714258899999,6.921279703800001,1733.29469367233,54.3516079294,6444.79394813896,46.68523254441,0.17868995691000003,21.163328295999996,6.4613869587099995,0.8822117431599998,3.6770353890400003,2.58246365712,1.6996004200600001,2.3918367482000003,2.3226244557099998,2.50138648416,25.921811148800003
5_1500_5,3.0399999999999994e-09,1.0548260000000003e-05,1.73311270401,2.2031359782999997,0.0,4.29818609915,0.24341747564,1.5345845276199999,1.28210310745,192.60935365466997,17.43858650747,28.14115157224,10.81618115843,0.15680949595,11.22342315413,3.17489230421,0.07395984759,0.7108437247999999,1.41132583237,0.6336844295799999,1.4172468416900001,1.5867957667400003,1.8029607897199997,17.18664390083
5_2500_5,0.0,0.0,1.6817609287899997,2.1398811487800002,0.0,4.28877723564,0.1981632921,0.8361217120500001,0.15426095803,26.393498128620003,6.3704803092899995,14.744272406850001,9.13512132958,0.15657693057,6.408648511760001,1.74715798229,0.00980636951999996,0.25430529757,1.0405426679299998,0.43302931071,1.40213338463,1.46799721869,1.58780336886,14.429713580960001
5_5000_5,0.0,0.0,1.6817609057999998,2.13689272214,0.0,4.28859119722,0.19591987974000002,0.7861695903400001,6.785171000000001e-05,4.441893564029999,0.7842983754499999,7.534829569199999,8.84281018323,0.15654558531,4.45797688637,1.13075834617,0.00037355054999999997,0.07621427940999997,0.7401419526399999,0.43046193862,1.40213309526,1.46799721488,1.17095243764,10.80883120233
5_7500_5,0.0,0.0,1.6817609057999998,2.13689272214,0.0,4.2885911949099995,0.19340560367,0.7861678869400001,2.3939999999999998e-08,1.8258978707999998,0.17397165946999998,3.2682859785600002,8.81630956253,0.15654479629,4.260954515539999,1.08406920264,0.00018039139,0.061067906479999975,0.5794870406499999,0.43046193862,1.40213309526,1.46799721488,1.04908826036,9.67184130279
5_1500_30,7.43506392939,31087.913901849657,263.45111895087996,375.88326933878,0.0,495.49414222966004,179.15600135136998,3068.73792294693,3896.48161393842,550520.697207636,371.47624671783996,14221672.150272582,660.7832678114299,9.039088572590002,365.77065045514,32.49360402749,6.11742796249,22.441522390159996,8.967393810699999,127.37946648819002,22.68315068629,23.62408631815,4.34431469919,378.66061050299993
5_3000_30,0.52326529128,1924.94272366588,174.99019848552,218.99894949964,0.0,280.94064854288,86.80876410777,351.25581067549,332.36809351911006,266010.0142385968,336.43915843189,1163106.1008857093,273.46497639856,1.71219662592,300.23248505991,30.23086795556,4.06023898917,15.846321529370002,7.6492449230199995,3.07996934258,9.80143421983,14.913563129500002,3.98684821087,317.1863448852
5_9000_30,8.665780000000001e-06,105.38006883317,64.7504129916,73.49052272968001,0.0,165.26250099508,22.839249635839998,32.54002985014001,28.202940820229998,60544.229466431425,261.82787638693,663.68624061985,41.78159498897001,0.04281194578999999,234.38198395115,26.642698244680002,1.9387275233899999,7.38570049964,6.67663559663,2.0115072079200003,8.53185017267,13.090492419699999,3.46736591362,263.81219647753
5_15000_30,6e-11,99.65757020506999,31.168215537269997,38.82553417432,0.0,148.08725944205003,16.602871103939997,29.134189563579998,26.61519822006,27859.2017476163,214.41696307728998,12.835173048760002,38.59880944967999,0.03400133867,202.71646726843,23.52119367964,1.35582696851,4.827332221800001,6.29300214758,1.2677495661600002,8.53184491073,13.076639337189999,3.3053466777,248.65896867403998
5_30000_30,0.0,99.60815290854,28.601463307609997,36.44332387461,0.0,138.29020467276,15.012918429620001,15.555782895300002,22.351071637020002,8886.32382420614,120.74026863097,12.52390348654,38.56592445782999,0.031554671459999996,121.45988610029,13.930906296469999,0.65015248077,2.21273301223,5.94927573599,0.82111976556,8.531844910690001,13.076392263949998,3.07435377547,228.61961008332997
5_45000_30,0.0,99.60815290854,28.601463307609997,36.36486094922,0.0,131.76627043864,14.88681269768,6.268366520980001,19.283394788680003,4495.04366581707,66.38725239812,12.51794156707,38.565923877299994,0.031115192899999995,120.01161025592,10.18687314309,0.52171219134,1.7554742810100001,5.8290857035800006,0.82111976538,8.531844910690001,13.07639220575,2.87128930577,195.11725906751002
